#YY,MM,DD,hh,mm,WDI,R WSP,D GST,WVHT,DPD,APD,MWD,PRES,ATMP,WTMP,DEWP,VIS,TIDE
2020,3,18,7,30,999,99,99,99,99,99,999,1027.2,999,7.4,999,99,99
2020,3,18,7,40,999,99,99,1.58,9.09,6.09,143,1027.2,999,7.4,999,99,99
2020,3,18,7,50,999,99,99,99,99,99,999,1027.4,999,7.4,999,99,99
2020,3,18,8,0,999,99,99,99,99,99,999,1027.6,999,7.4,999,99,99
2020,3,18,8,10,999,99,99,99,99,99,999,1027.8,999,7.4,999,99,99
2020,3,18,8,20,999,99,99,99,99,99,999,1027.9,999,7.4,999,99,99
2020,3,18,8,30,999,99,99,99,99,99,999,1028.1,999,7.4,999,99,99
2020,3,18,8,40,999,99,99,1.4,7.69,5.79,159,1028.3,999,7.4,999,99,99
2020,3,18,8,50,999,99,99,99,99,99,999,1028.3,999,7.4,999,99,99
2020,3,18,9,0,999,99,99,99,99,99,999,1028.2,999,7.4,999,99,99
2020,3,18,9,10,999,99,99,99,99,99,999,1028.5,999,7.4,999,99,99
2020,3,18,9,20,999,99,99,99,99,99,999,1028.8,999,7.4,999,99,99
2020,3,18,9,30,999,99,99,99,99,99,999,1028.8,999,7.4,999,99,99
2020,3,18,9,40,999,99,99,1.39,8.33,5.59,159,1028.8,999,7.4,999,99,99
2020,3,18,9,50,999,99,99,99,99,99,999,1029.1,999,7.4,999,99,99
2020,3,18,10,0,999,99,99,99,99,99,999,1029.5,999,7.4,999,99,99
2020,3,18,10,10,999,99,99,99,99,99,999,1029.5,999,7.4,999,99,99
2020,3,18,10,20,999,99,99,99,99,99,999,1029.7,999,7.4,999,99,99
2020,3,18,10,30,999,99,99,99,99,99,999,1029.9,999,7.4,999,99,99
2020,3,18,10,40,999,99,99,1.35,8.33,5.46,156,1030.1,999,7.4,999,99,99
2020,3,18,10,50,999,99,99,99,99,99,999,1030.3,999,7.4,999,99,99
2020,3,18,11,0,999,99,99,99,99,99,999,1030.7,999,7.4,999,99,99
2020,3,18,11,10,999,99,99,99,99,99,999,1031,999,7.4,999,99,99
2020,3,18,11,20,999,99,99,99,99,99,999,1031.3,999,7.4,999,99,99
2020,3,18,11,30,999,99,99,99,99,99,999,1031.7,999,7.4,999,99,99
2020,3,18,11,40,999,99,99,1.28,8.33,5.39,159,1031.9,999,7.4,999,99,99
2020,3,18,11,50,999,99,99,99,99,99,999,1031.9,999,7.4,999,99,99
2020,3,18,12,0,999,99,99,99,99,99,999,1032.3,999,7.4,999,99,99
2020,3,18,12,10,999,99,99,99,99,99,999,1032.3,999,7.4,999,99,99
2020,3,18,12,20,999,99,99,99,99,99,999,1032.2,999,7.4,999,99,99
2020,3,18,12,30,999,99,99,99,99,99,999,1032.4,999,7.4,999,99,99
2020,3,18,12,40,999,99,99,1.36,8.33,5.76,156,1032.3,999,7.4,999,99,99
2020,3,18,12,50,999,99,99,99,99,99,999,1032.5,999,7.4,999,99,99
2020,3,18,13,0,999,99,99,99,99,99,999,1032.9,999,7.4,999,99,99
2020,3,18,13,10,999,99,99,99,99,99,999,1032.9,999,7.4,999,99,99
2020,3,18,13,20,999,99,99,99,99,99,999,1032.9,999,7.4,999,99,99
2020,3,18,13,30,999,99,99,99,99,99,999,1032.9,999,7.4,999,99,99
2020,3,18,13,40,999,99,99,1.15,8.33,5.31,151,1033.3,999,7.4,999,99,99
2020,3,18,13,50,999,99,99,99,99,99,999,1033.3,999,7.4,999,99,99
2020,3,18,14,0,999,99,99,99,99,99,999,1033.4,999,7.4,999,99,99
2020,3,18,14,10,999,99,99,99,99,99,999,1033.4,999,7.4,999,99,99
2020,3,18,14,20,999,99,99,99,99,99,999,1033.5,999,7.4,999,99,99
2020,3,18,14,30,999,99,99,99,99,99,999,1033.6,999,7.4,999,99,99
2020,3,18,14,40,999,99,99,1.06,7.69,5.05,162,1033.5,999,7.5,999,99,99
2020,3,18,14,50,999,99,99,99,99,99,999,1033.5,999,7.5,999,99,99
2020,3,18,15,0,999,99,99,99,99,99,999,1033.4,999,7.5,999,99,99
2020,3,18,15,10,999,99,99,99,99,99,999,1033.6,999,7.4,999,99,99
2020,3,18,15,20,999,99,99,99,99,99,999,1033.6,999,7.5,999,99,99
2020,3,18,15,30,999,99,99,99,99,99,999,1033.7,999,7.5,999,99,99
2020,3,18,15,40,999,99,99,1.12,8.33,5.24,149,1034.1,999,999,999,99,99
2020,3,18,15,50,999,99,99,99,99,99,999,1034.1,999,7.5,999,99,99
2020,3,18,16,0,999,99,99,99,99,99,999,1034.2,999,7.5,999,99,99
2020,3,18,16,10,999,99,99,99,99,99,999,1034.2,999,7.6,999,99,99
2020,3,18,16,20,999,99,99,99,99,99,999,1034.1,999,7.6,999,99,99
2020,3,18,16,30,999,99,99,99,99,99,999,1034.1,999,7.6,999,99,99
2020,3,18,16,40,999,99,99,0.98,7.69,4.82,159,1034.2,999,7.6,999,99,99
2020,3,18,16,50,999,99,99,99,99,99,999,1034.1,999,7.6,999,99,99
2020,3,18,17,0,999,99,99,99,99,99,999,1033.9,999,7.6,999,99,99
2020,3,18,17,10,999,99,99,99,99,99,999,1033.9,999,7.6,999,99,99
2020,3,18,17,20,999,99,99,99,99,99,999,1033.9,999,7.6,999,99,99
2020,3,18,17,30,999,99,99,99,99,99,999,1033.8,999,7.6,999,99,99
2020,3,18,17,40,999,99,99,0.95,7.69,4.66,143,1033.9,999,7.6,999,99,99
2020,3,18,17,50,999,99,99,99,99,99,999,1033.7,999,7.6,999,99,99
2020,3,18,18,0,999,99,99,99,99,99,999,1033.6,999,7.6,999,99,99
2020,3,18,18,10,999,99,99,99,99,99,999,1033.5,999,7.6,999,99,99
2020,3,18,18,20,999,99,99,99,99,99,999,1033.4,999,7.6,999,99,99
2020,3,18,18,30,999,99,99,99,99,99,999,1033.3,999,7.7,999,99,99
2020,3,18,18,40,999,99,99,1,8.33,4.99,145,1033.2,999,7.7,999,99,99
2020,3,18,18,50,999,99,99,99,99,99,999,1033.1,999,7.6,999,99,99
2020,3,18,19,0,999,99,99,99,99,99,999,1033,999,7.6,999,99,99
2020,3,18,19,10,999,99,99,99,99,99,999,1033,999,7.6,999,99,99
2020,3,18,19,20,999,99,99,99,99,99,999,1033,999,7.6,999,99,99
2020,3,18,19,30,999,99,99,99,99,99,999,1033,999,7.6,999,99,99
2020,3,18,19,40,999,99,99,0.91,7.69,4.75,138,1032.9,999,7.6,999,99,99
2020,3,18,19,50,999,99,99,99,99,99,999,1032.9,999,7.6,999,99,99
2020,3,18,20,0,999,99,99,99,99,99,999,1032.8,999,7.6,999,99,99
2020,3,18,20,10,999,99,99,99,99,99,999,1032.8,999,7.7,999,99,99
2020,3,18,20,20,999,99,99,99,99,99,999,1032.9,999,7.6,999,99,99
2020,3,18,20,30,999,99,99,99,99,99,999,1032.8,999,7.7,999,99,99
2020,3,18,20,40,999,99,99,0.81,7.69,4.71,141,1032.6,999,7.7,999,99,99
2020,3,18,20,50,999,99,99,99,99,99,999,1032.3,999,7.7,999,99,99
2020,3,18,21,0,999,99,99,99,99,99,999,1032.4,999,7.7,999,99,99
2020,3,18,21,10,999,99,99,99,99,99,999,1032.5,999,7.7,999,99,99
2020,3,18,21,20,999,99,99,99,99,99,999,1032.4,999,7.7,999,99,99
2020,3,18,21,30,999,99,99,99,99,99,999,1032.4,999,7.7,999,99,99
2020,3,18,21,40,999,99,99,0.74,7.69,4.79,161,1032.5,999,7.7,999,99,99
2020,3,18,21,50,999,99,99,99,99,99,999,1032.2,999,7.7,999,99,99
2020,3,18,22,0,999,99,99,99,99,99,999,1032.3,999,7.7,999,99,99
2020,3,18,22,10,999,99,99,99,99,99,999,1032.5,999,7.7,999,99,99
2020,3,18,22,20,999,99,99,99,99,99,999,1032.8,999,7.7,999,99,99
2020,3,18,22,30,999,99,99,99,99,99,999,1032.7,999,7.7,999,99,99
2020,3,18,22,40,999,99,99,0.75,7.69,4.93,146,1032.9,999,7.6,999,99,99
2020,3,18,22,50,999,99,99,99,99,99,999,1032.9,999,7.7,999,99,99
2020,3,18,23,0,999,99,99,99,99,99,999,1032.9,999,7.6,999,99,99
2020,3,18,23,10,999,99,99,99,99,99,999,1033,999,7.6,999,99,99
2020,3,18,23,20,999,99,99,99,99,99,999,1033.2,999,7.6,999,99,99
2020,3,18,23,30,999,99,99,99,99,99,999,1032.8,999,7.6,999,99,99
2020,3,18,23,40,999,99,99,0.76,7.14,5.32,154,1032.5,999,7.6,999,99,99
2020,3,18,23,50,999,99,99,99,99,99,999,1033,999,7.6,999,99,99
2020,3,19,0,0,999,99,99,99,99,99,999,1033,999,7.6,999,99,99
2020,3,19,0,10,999,99,99,99,99,99,999,1032.8,999,7.6,999,99,99
2020,3,19,0,20,999,99,99,99,99,99,999,1032.6,999,7.6,999,99,99
2020,3,19,0,30,999,99,99,99,99,99,999,1032.6,999,7.6,999,99,99
2020,3,19,0,40,999,99,99,0.67,7.14,5.22,153,1032.6,999,7.6,999,99,99
2020,3,19,0,50,999,99,99,99,99,99,999,1032.6,999,7.5,999,99,99
2020,3,19,1,0,999,99,99,99,99,99,999,1032,999,7.6,999,99,99
2020,3,19,1,10,999,99,99,99,99,99,999,1032.2,999,7.5,999,99,99
2020,3,19,1,20,999,99,99,99,99,99,999,1032.3,999,7.6,999,99,99
2020,3,19,1,30,999,99,99,99,99,99,999,1032.4,999,7.6,999,99,99
2020,3,19,1,40,999,99,99,0.76,7.14,5.58,152,1032.2,999,7.6,999,99,99
2020,3,19,1,50,999,99,99,99,99,99,999,1032,999,7.5,999,99,99
2020,3,19,2,0,999,99,99,99,99,99,999,1032,999,7.5,999,99,99
2020,3,19,2,10,999,99,99,99,99,99,999,1032,999,7.5,999,99,99
2020,3,19,2,20,999,99,99,99,99,99,999,1031.5,999,7.5,999,99,99
2020,3,19,2,30,999,99,99,99,99,99,999,1031.5,999,7.5,999,99,99
2020,3,19,2,40,999,99,99,0.68,7.14,5.24,146,1031.2,999,7.5,999,99,99
2020,3,19,2,50,999,99,99,99,99,99,999,1031.2,999,7.5,999,99,99
2020,3,19,3,0,999,99,99,99,99,99,999,1031.2,999,7.5,999,99,99
2020,3,19,3,10,999,99,99,99,99,99,999,1031,999,7.5,999,99,99
2020,3,19,3,20,999,99,99,99,99,99,999,1030.8,999,7.5,999,99,99
2020,3,19,3,30,999,99,99,99,99,99,999,1031.1,999,7.5,999,99,99
2020,3,19,3,40,999,99,99,0.67,7.14,5.25,158,1031,999,7.5,999,99,99
2020,3,19,3,50,999,99,99,99,99,99,999,1030.7,999,7.5,999,99,99
2020,3,19,4,0,999,99,99,99,99,99,999,1030.4,999,7.5,999,99,99
2020,3,19,4,10,999,99,99,99,99,99,999,1030.1,999,7.5,999,99,99
2020,3,19,4,20,999,99,99,99,99,99,999,1029.9,999,7.5,999,99,99
2020,3,19,4,30,999,99,99,99,99,99,999,1029.8,999,7.5,999,99,99
2020,3,19,4,40,999,99,99,0.67,6.67,5.32,153,1029.5,999,7.6,999,99,99
2020,3,19,4,50,999,99,99,99,99,99,999,1029.5,999,7.6,999,99,99
2020,3,19,5,0,999,99,99,99,99,99,999,1029.5,999,7.6,999,99,99
2020,3,19,5,10,999,99,99,99,99,99,999,1029.3,999,7.6,999,99,99
2020,3,19,5,20,999,99,99,99,99,99,999,1029.1,999,7.6,999,99,99
2020,3,19,5,30,999,99,99,99,99,99,999,1028.7,999,7.6,999,99,99
2020,3,19,5,40,999,99,99,0.63,7.14,4.53,155,1028.4,999,7.6,999,99,99
2020,3,19,5,50,999,99,99,99,99,99,999,1028.1,999,7.6,999,99,99
2020,3,19,6,0,999,99,99,99,99,99,999,1028,999,7.6,999,99,99
2020,3,19,6,10,999,99,99,99,99,99,999,1027.8,999,7.6,999,99,99
2020,3,19,6,20,999,99,99,99,99,99,999,1027.6,999,7.6,999,99,99
2020,3,19,6,30,999,99,99,99,99,99,999,1027.3,999,7.5,999,99,99
2020,3,19,6,40,999,99,99,0.72,7.69,4.05,144,1027.1,999,7.5,999,99,99
2020,3,19,6,50,999,99,99,99,99,99,999,1026.7,999,7.5,999,99,99
2020,3,19,7,0,999,99,99,99,99,99,999,1026.4,999,7.5,999,99,99
2020,3,19,7,10,999,99,99,99,99,99,999,1026.1,999,7.5,999,99,99
2020,3,19,7,20,999,99,99,99,99,99,999,1026,999,7.5,999,99,99
2020,3,19,7,30,999,99,99,99,99,99,999,1025.7,999,7.5,999,99,99
2020,3,19,7,40,999,99,99,0.79,7.14,3.93,152,1025.5,999,7.5,999,99,99
2020,3,19,7,50,999,99,99,99,99,99,999,1025.3,999,7.5,999,99,99
2020,3,19,8,0,999,99,99,99,99,99,999,1025.2,999,7.5,999,99,99
2020,3,19,8,10,999,99,99,99,99,99,999,1025,999,7.5,999,99,99
2020,3,19,8,20,999,99,99,99,99,99,999,1024.4,999,7.5,999,99,99
2020,3,19,8,30,999,99,99,99,99,99,999,1024.5,999,7.5,999,99,99
2020,3,19,8,40,999,99,99,0.91,3.7,3.8,144,1024.8,999,7.5,999,99,99
2020,3,19,8,50,999,99,99,99,99,99,999,1024.4,999,7.5,999,99,99
2020,3,19,9,0,999,99,99,99,99,99,999,1024.7,999,7.5,999,99,99
2020,3,19,9,10,999,99,99,99,99,99,999,1024.2,999,7.5,999,99,99
2020,3,19,9,20,999,99,99,99,99,99,999,1024,999,7.5,999,99,99
2020,3,19,9,30,999,99,99,99,99,99,999,1024.5,999,7.4,999,99,99
2020,3,19,9,40,999,99,99,1.02,4.17,3.93,139,1024.5,999,7.4,999,99,99
2020,3,19,9,50,999,99,99,99,99,99,999,1024.6,999,7.4,999,99,99
2020,3,19,10,0,999,99,99,99,99,99,999,1024.3,999,7.4,999,99,99
2020,3,19,10,10,999,99,99,99,99,99,999,1024.4,999,7.4,999,99,99
2020,3,19,10,20,999,99,99,99,99,99,999,1024.5,999,7.4,999,99,99
2020,3,19,10,30,999,99,99,99,99,99,999,1024.3,999,7.4,999,99,99
2020,3,19,10,40,999,99,99,1.12,4.76,4.1,136,1024.2,999,7.4,999,99,99
2020,3,19,10,50,999,99,99,99,99,99,999,1024.1,999,7.4,999,99,99
2020,3,19,11,0,999,99,99,99,99,99,999,1024,999,7.4,999,99,99
2020,3,19,11,10,999,99,99,99,99,99,999,1023.8,999,7.4,999,99,99
2020,3,19,11,20,999,99,99,99,99,99,999,1023.9,999,7.4,999,99,99
2020,3,19,11,30,999,99,99,99,99,99,999,1023.8,999,7.4,999,99,99
2020,3,19,11,40,999,99,99,1.28,5.56,4.38,133,1023.5,999,7.4,999,99,99
2020,3,19,11,50,999,99,99,99,99,99,999,1023.6,999,7.4,999,99,99
2020,3,19,12,0,999,99,99,99,99,99,999,1023.6,999,7.4,999,99,99
2020,3,19,12,10,999,99,99,99,99,99,999,1023.4,999,7.4,999,99,99
2020,3,19,12,20,999,99,99,99,99,99,999,1023.1,999,7.5,999,99,99
2020,3,19,12,30,999,99,99,99,99,99,999,1023.1,999,7.5,999,99,99
2020,3,19,12,40,999,99,99,1.28,5.56,4.53,137,1023,999,7.5,999,99,99
2020,3,19,12,50,999,99,99,99,99,99,999,1023,999,7.5,999,99,99
2020,3,19,13,0,999,99,99,99,99,99,999,1023.9,999,7.5,999,99,99
2020,3,19,13,10,999,99,99,99,99,99,999,1023.9,999,7.5,999,99,99
2020,3,19,13,20,999,99,99,99,99,99,999,1024.2,999,7.5,999,99,99
2020,3,19,13,30,999,99,99,99,99,99,999,1024.1,999,7.6,999,99,99
2020,3,19,13,40,999,99,99,1.31,5.56,4.66,128,1023.9,999,7.6,999,99,99
2020,3,19,13,50,999,99,99,99,99,99,999,1024.1,999,7.6,999,99,99
2020,3,19,14,0,999,99,99,99,99,99,999,1024.3,999,7.6,999,99,99
2020,3,19,14,10,999,99,99,99,99,99,999,1024.3,999,7.6,999,99,99
2020,3,19,14,20,999,99,99,99,99,99,999,1024.2,999,7.6,999,99,99
2020,3,19,14,30,999,99,99,99,99,99,999,1024.3,999,7.6,999,99,99
2020,3,19,14,40,999,99,99,1.18,5.56,4.78,125,1024.3,999,7.6,999,99,99
2020,3,19,14,50,999,99,99,99,99,99,999,1024.3,999,7.7,999,99,99
2020,3,19,15,0,999,99,99,99,99,99,999,1024.1,999,7.6,999,99,99
2020,3,19,15,10,999,99,99,99,99,99,999,1024,999,7.6,999,99,99
2020,3,19,15,20,999,99,99,99,99,99,999,1024,999,7.7,999,99,99
2020,3,19,15,30,999,99,99,99,99,99,999,1023.9,999,7.7,999,99,99
2020,3,19,15,40,999,99,99,1.2,5.56,4.96,130,1023.9,999,7.7,999,99,99
2020,3,19,15,50,999,99,99,99,99,99,999,1023.7,999,7.7,999,99,99
2020,3,19,16,0,999,99,99,99,99,99,999,1023.6,999,7.7,999,99,99
2020,3,19,16,10,999,99,99,99,99,99,999,1023.6,999,7.7,999,99,99
2020,3,19,16,20,999,99,99,99,99,99,999,1023.5,999,7.8,999,99,99
2020,3,19,16,30,999,99,99,99,99,99,999,1023.5,999,7.7,999,99,99
2020,3,19,16,40,999,99,99,1.23,5.88,5.18,123,1023.5,999,7.7,999,99,99
2020,3,19,16,50,999,99,99,99,99,99,999,1023.5,999,7.7,999,99,99
2020,3,19,17,0,999,99,99,99,99,99,999,1023.5,999,7.8,999,99,99
2020,3,19,17,10,999,99,99,99,99,99,999,1023.6,999,7.8,999,99,99
2020,3,19,17,20,999,99,99,99,99,99,999,1023.5,999,7.8,999,99,99
2020,3,19,17,30,999,99,99,99,99,99,999,1023.4,999,7.9,999,99,99
2020,3,19,17,40,999,99,99,1.13,5.88,5.13,107,1023.3,999,7.9,999,99,99
2020,3,19,17,50,999,99,99,99,99,99,999,1023.2,999,7.9,999,99,99
2020,3,19,18,0,999,99,99,99,99,99,999,1023.1,999,8,999,99,99
2020,3,19,18,10,999,99,99,99,99,99,999,1023,999,8.1,999,99,99
2020,3,19,18,20,999,99,99,99,99,99,999,1022.9,999,8,999,99,99
2020,3,19,18,30,999,99,99,99,99,99,999,1022.8,999,8,999,99,99
2020,3,19,18,40,999,99,99,1.15,6.25,5.3,115,1022.7,999,8.1,999,99,99
2020,3,19,18,50,999,99,99,99,99,99,999,1022.7,999,8,999,99,99
2020,3,19,19,0,999,99,99,99,99,99,999,1022.6,999,8.1,999,99,99
2020,3,19,19,10,999,99,99,99,99,99,999,1022.4,999,8.1,999,99,99
2020,3,19,19,20,999,99,99,99,99,99,999,1022.6,999,8.1,999,99,99
2020,3,19,19,30,999,99,99,99,99,99,999,1022.6,999,8.2,999,99,99
2020,3,19,19,40,999,99,99,1.08,6.25,5.19,112,1022.4,999,8.1,999,99,99
2020,3,19,19,50,999,99,99,99,99,99,999,1022.5,999,8.1,999,99,99
2020,3,19,20,0,999,99,99,99,99,99,999,1022.3,999,8.1,999,99,99
2020,3,19,20,10,999,99,99,99,99,99,999,1022.4,999,8.1,999,99,99
2020,3,19,20,20,999,99,99,99,99,99,999,1022.4,999,8,999,99,99
2020,3,19,20,30,999,99,99,99,99,99,999,1022.4,999,8,999,99,99
2020,3,19,20,40,999,99,99,1.09,5.88,5.11,115,1022.2,999,8,999,99,99
2020,3,19,20,50,999,99,99,99,99,99,999,1022.5,999,7.9,999,99,99
2020,3,19,21,0,999,99,99,99,99,99,999,1022.4,999,7.9,999,99,99
2020,3,19,21,10,999,99,99,99,99,99,999,1022.8,999,8,999,99,99
2020,3,19,21,20,999,99,99,99,99,99,999,1022.9,999,8,999,99,99
2020,3,19,21,30,999,99,99,99,99,99,999,1022.8,999,8,999,99,99
2020,3,19,21,40,999,99,99,1.18,6.25,5.37,151,1022.9,999,8,999,99,99
2020,3,19,21,50,999,99,99,99,99,99,999,1023,999,8,999,99,99
2020,3,19,22,0,999,99,99,99,99,99,999,1023.3,999,8,999,99,99
2020,3,19,22,10,999,99,99,99,99,99,999,1023.4,999,7.9,999,99,99
2020,3,19,22,20,999,99,99,99,99,99,999,1023.5,999,7.9,999,99,99
2020,3,19,22,30,999,99,99,99,99,99,999,1023.7,999,7.9,999,99,99
2020,3,19,22,40,999,99,99,1.35,6.67,5.63,165,1024.1,999,7.9,999,99,99
2020,3,19,22,50,999,99,99,99,99,99,999,1024.1,999,7.9,999,99,99
2020,3,19,23,0,999,99,99,99,99,99,999,1024,999,7.8,999,99,99
2020,3,19,23,10,999,99,99,99,99,99,999,1024,999,7.9,999,99,99
2020,3,19,23,20,999,99,99,99,99,99,999,1024.2,999,7.8,999,99,99
2020,3,19,23,30,999,99,99,99,99,99,999,1024.4,999,7.8,999,99,99
2020,3,19,23,40,999,99,99,1.37,7.14,5.67,155,1024.4,999,7.9,999,99,99
2020,3,19,23,50,999,99,99,99,99,99,999,1024.7,999,7.8,999,99,99
2020,3,20,0,0,999,99,99,99,99,99,999,1024.8,999,7.8,999,99,99
2020,3,20,0,10,999,99,99,99,99,99,999,1024.9,999,7.9,999,99,99
2020,3,20,0,20,999,99,99,99,99,99,999,1025,999,7.8,999,99,99
2020,3,20,0,30,999,99,99,99,99,99,999,1024.9,999,7.9,999,99,99
2020,3,20,0,40,999,99,99,1.56,6.67,5.75,155,1025.2,999,7.9,999,99,99
2020,3,20,0,50,999,99,99,99,99,99,999,1024.9,999,7.9,999,99,99
2020,3,20,1,0,999,99,99,99,99,99,999,1025,999,7.9,999,99,99
2020,3,20,1,10,999,99,99,99,99,99,999,1025.1,999,7.8,999,99,99
2020,3,20,1,20,999,99,99,99,99,99,999,1025,999,7.9,999,99,99
2020,3,20,1,30,999,99,99,99,99,99,999,1024.9,999,7.8,999,99,99
2020,3,20,1,40,999,99,99,1.53,7.14,5.98,159,1025.1,999,7.9,999,99,99
2020,3,20,1,50,999,99,99,99,99,99,999,1025.1,999,7.9,999,99,99
2020,3,20,2,0,999,99,99,99,99,99,999,1025.3,999,7.9,999,99,99
2020,3,20,2,10,999,99,99,99,99,99,999,1025.2,999,7.8,999,99,99
2020,3,20,2,20,999,99,99,99,99,99,999,1025.1,999,7.8,999,99,99
2020,3,20,2,30,999,99,99,99,99,99,999,1025.2,999,7.8,999,99,99
2020,3,20,2,40,999,99,99,1.52,7.69,6.03,138,1025.2,999,7.8,999,99,99
2020,3,20,2,50,999,99,99,99,99,99,999,1025.1,999,7.8,999,99,99
2020,3,20,3,0,999,99,99,99,99,99,999,1024.9,999,7.8,999,99,99
2020,3,20,3,10,999,99,99,99,99,99,999,1024.9,999,7.8,999,99,99
2020,3,20,3,20,999,99,99,99,99,99,999,1024.8,999,7.8,999,99,99
2020,3,20,3,30,999,99,99,99,99,99,999,1024.4,999,7.8,999,99,99
2020,3,20,3,40,999,99,99,1.63,8.33,6.18,127,1024.4,999,7.8,999,99,99
2020,3,20,3,50,999,99,99,99,99,99,999,1024.4,999,7.8,999,99,99
2020,3,20,4,0,999,99,99,99,99,99,999,1024.4,999,7.8,999,99,99
2020,3,20,4,10,999,99,99,99,99,99,999,1024.5,999,7.7,999,99,99
2020,3,20,4,20,999,99,99,99,99,99,999,1024.3,999,7.8,999,99,99
2020,3,20,4,30,999,99,99,99,99,99,999,1024.1,999,7.7,999,99,99
2020,3,20,4,40,999,99,99,1.59,7.69,6.29,120,1023.9,999,7.7,999,99,99
2020,3,20,4,50,999,99,99,99,99,99,999,1023.7,999,7.7,999,99,99
2020,3,20,5,0,999,99,99,99,99,99,999,1023.8,999,7.7,999,99,99
2020,3,20,5,10,999,99,99,99,99,99,999,1023.7,999,7.7,999,99,99
2020,3,20,5,20,999,99,99,99,99,99,999,1023.4,999,7.8,999,99,99
2020,3,20,5,30,999,99,99,99,99,99,999,1023.1,999,7.8,999,99,99
2020,3,20,5,40,999,99,99,1.69,8.33,6.42,126,1022.9,999,7.8,999,99,99
2020,3,20,5,50,999,99,99,99,99,99,999,1022.6,999,7.8,999,99,99
2020,3,20,6,0,999,99,99,99,99,99,999,1022.6,999,7.7,999,99,99
2020,3,20,6,10,999,99,99,99,99,99,999,1022.6,999,7.7,999,99,99
2020,3,20,6,20,999,99,99,99,99,99,999,1022.1,999,7.7,999,99,99
2020,3,20,6,30,999,99,99,99,99,99,999,1021.8,999,7.7,999,99,99
2020,3,20,6,40,999,99,99,1.58,7.69,6.31,121,1021.4,999,7.7,999,99,99
2020,3,20,6,50,999,99,99,99,99,99,999,1021.5,999,7.7,999,99,99
2020,3,20,7,0,999,99,99,99,99,99,999,1021.5,999,7.6,999,99,99
2020,3,20,7,10,999,99,99,99,99,99,999,1021.3,999,7.6,999,99,99
2020,3,20,7,20,999,99,99,99,99,99,999,1021,999,7.6,999,99,99
2020,3,20,7,30,999,99,99,99,99,99,999,1020.7,999,7.6,999,99,99
2020,3,20,7,40,999,99,99,1.66,7.69,6.48,99,1020.5,999,7.6,999,99,99
2020,3,20,7,50,999,99,99,99,99,99,999,1020.3,999,7.6,999,99,99
2020,3,20,8,0,999,99,99,99,99,99,999,1020.3,999,7.6,999,99,99
2020,3,20,8,10,999,99,99,99,99,99,999,1020.2,999,7.6,999,99,99
2020,3,20,8,20,999,99,99,99,99,99,999,1020.1,999,7.6,999,99,99
2020,3,20,8,30,999,99,99,99,99,99,999,1019.9,999,7.6,999,99,99
2020,3,20,8,40,999,99,99,1.84,9.09,6.68,109,1019.9,999,7.5,999,99,99
2020,3,20,8,50,999,99,99,99,99,99,999,1019.9,999,7.5,999,99,99
2020,3,20,9,0,999,99,99,99,99,99,999,1019.8,999,7.5,999,99,99
2020,3,20,9,10,999,99,99,99,99,99,999,1019.8,999,7.5,999,99,99
2020,3,20,9,20,999,99,99,99,99,99,999,1019.8,999,7.5,999,99,99
2020,3,20,9,30,999,99,99,99,99,99,999,1019.7,999,7.5,999,99,99
2020,3,20,9,40,999,99,99,1.65,8.33,6.56,101,1019.6,999,7.6,999,99,99
2020,3,20,9,50,999,99,99,99,99,99,999,1019.4,999,7.5,999,99,99
2020,3,20,10,0,999,99,99,99,99,99,999,1019.4,999,7.5,999,99,99
2020,3,20,10,10,999,99,99,99,99,99,999,1019.3,999,7.6,999,99,99
2020,3,20,10,20,999,99,99,99,99,99,999,1019.2,999,7.6,999,99,99
2020,3,20,10,30,999,99,99,99,99,99,999,1019.1,999,7.6,999,99,99
2020,3,20,10,40,999,99,99,1.6,7.69,6.16,116,1018.8,999,7.5,999,99,99
2020,3,20,10,50,999,99,99,99,99,99,999,1018.6,999,7.6,999,99,99
2020,3,20,11,0,999,99,99,99,99,99,999,1018.6,999,7.6,999,99,99
2020,3,20,11,10,999,99,99,99,99,99,999,1018.4,999,7.6,999,99,99
2020,3,20,11,20,999,99,99,99,99,99,999,1018.3,999,7.6,999,99,99
2020,3,20,11,30,999,99,99,99,99,99,999,1018.2,999,7.6,999,99,99
2020,3,20,11,40,999,99,99,1.52,8.33,5.64,103,1018.2,999,7.6,999,99,99
2020,3,20,11,50,999,99,99,99,99,99,999,1018.3,999,7.6,999,99,99
2020,3,20,12,0,999,99,99,99,99,99,999,1018.3,999,7.6,999,99,99
2020,3,20,12,10,999,99,99,99,99,99,999,1018.1,999,7.6,999,99,99
2020,3,20,12,20,999,99,99,99,99,99,999,1018.1,999,7.6,999,99,99
2020,3,20,12,30,999,99,99,99,99,99,999,1018.1,999,7.6,999,99,99
2020,3,20,12,40,999,99,99,1.58,8.33,5.27,99,1018.1,999,7.6,999,99,99
2020,3,20,12,50,999,99,99,99,99,99,999,1018.2,999,7.6,999,99,99
2020,3,20,13,0,999,99,99,99,99,99,999,1018.2,999,7.7,999,99,99
2020,3,20,13,10,999,99,99,99,99,99,999,1018.1,999,7.7,999,99,99
2020,3,20,13,20,999,99,99,99,99,99,999,1018.2,999,7.7,999,99,99
2020,3,20,13,30,999,99,99,99,99,99,999,1018.1,999,7.7,999,99,99
