variable,coef,p_value,conditional_R2,marginal_R2,AICc
seas_sbt_temp_change_lag9_scaled,0.0507131720594573,0.227873833539071,0.137297034768641,0.000135113073257242,5303.40783331371
max_sbt_temp_change_abs_scaled,-0.0168604787845895,0.684242559933861,0.137197814078538,1.58027620802741e-05,5304.73265219523
min_sbt_temp_change_abs_scaled,-0.131919918952317,0.0165376879662784,0.136187655491093,0.00106930764306817,5298.90424951012
seas_sbt_temp_change_abs_scaled,-0.0523996806305576,0.232465169149755,0.137269545258488,0.000167492693246657,5303.44130032515
max_sbt_temp_change_abs_lag1_scaled,-0.0156410244741436,0.711270661369611,0.137185445225232,1.29347232944355e-05,5304.76109540205
max_sbt_temp_change_abs_lag2_scaled,-0.0182346040688317,0.65633922418236,0.137189904778655,1.92048436812351e-05,5304.69929175253
max_sbt_temp_change_abs_lag3_scaled,-0.0169577067257761,0.680721526140811,0.13715253250313,1.644915749971e-05,5304.72786128238
max_sbt_temp_change_abs_lag4_scaled,-0.0214926493687899,0.602661527704028,0.137148511682616,2.61044477586354e-05,5304.62419424095
max_sbt_temp_change_abs_lag5_scaled,-0.0152608135973119,0.704715372496916,0.137117901634411,1.38528574033038e-05,5304.75360120047
max_sbt_temp_change_abs_lag6_scaled,-0.117266903369412,0.00631977203341251,0.138303978851871,0.00075373254766854,5297.12167306627
max_sbt_temp_change_abs_lag7_scaled,-0.0673943122765449,0.101532048388543,0.13744050973148,0.000264246257197898,5302.1386291171
max_sbt_temp_change_abs_lag8_scaled,-0.09011124525049,0.0307866120699803,0.137543917554034,0.00046719180111141,5300.06666040709
max_sbt_temp_change_abs_lag9_scaled,0.030341815058918,0.610739056089503,0.137118638538885,2.39407238812979e-05,5304.63081035386
min_sbt_temp_change_abs_lag1_scaled,0.0713707279987931,0.17030187831575,0.138878793869406,0.000314146477669695,5303.01068010862
min_sbt_temp_change_abs_lag2_scaled,-0.0485058938588094,0.358866703504384,0.136501499486118,0.00014268981878116,5304.03933440227
min_sbt_temp_change_abs_lag3_scaled,0.0284250950749814,0.584902586465215,0.137639224456593,4.83266808196926e-05,5304.59461775918
min_sbt_temp_change_abs_lag4_scaled,-0.0235375451216227,0.655750724009516,0.136728537485299,3.34347850738429e-05,5304.69582434466
min_sbt_temp_change_abs_lag5_scaled,-0.0698038298523319,0.201781167718141,0.129230861527109,0.000290427958073183,5303.33151948309
min_sbt_temp_change_abs_lag6_scaled,-0.058373679120239,0.267881042581002,0.136394026746804,0.000209328855471586,5303.63870074798
min_sbt_temp_change_abs_lag7_scaled,-0.0462887599905768,0.363656621244896,0.136636983914719,0.000132171263880357,5304.05562999519
min_sbt_temp_change_abs_lag8_scaled,0.01709057262499,0.738341685604816,0.137350015230633,1.77042848037301e-05,5304.78210523006
min_sbt_temp_change_abs_lag9_scaled,-0.0175043284951632,0.736794822032116,0.136813097234376,1.85242833381622e-05,5304.78284314965
seas_sbt_temp_change_abs_lag1_scaled,-0.0307758348575499,0.507665506661439,0.137003506653392,5.29638247819971e-05,5304.4540886344
seas_sbt_temp_change_abs_lag2_scaled,0.0349700117944442,0.431639709839738,0.137403764404128,7.08249232174593e-05,5304.26424226741
seas_sbt_temp_change_abs_lag3_scaled,-0.0224941798283611,0.620482583075358,0.13699691235033,3.03335116723102e-05,5304.65146516031
seas_sbt_temp_change_abs_lag4_scaled,-0.0551222503398076,0.228523511762652,0.136948156900093,0.000180321406019895,5303.41088131805
seas_sbt_temp_change_abs_lag5_scaled,-0.0195676152922442,0.665929214868338,0.136953052453559,2.29587744873131e-05,5304.70989476012
seas_sbt_temp_change_abs_lag6_scaled,0.0242171293156274,0.582417153431212,0.137303083892196,3.60392955594505e-05,5304.58533372251
seas_sbt_temp_change_abs_lag7_scaled,-0.044287404813957,0.330927583680678,0.136912408883983,0.000119643640986786,5303.93375589142
seas_sbt_temp_change_abs_lag8_scaled,-0.0382404975409466,0.387916185599969,0.136952487116093,9.01327572001818e-05,5304.13950181576
seas_sbt_temp_change_abs_lag9_scaled,0.0598713271472793,0.249526274223734,0.137704547038628,0.000153856809051838,5303.5505540755
