temp_variable,sign,trait_variable,AICc,converge
max_sst_temp_change_abs_lag8_scaled,+,age.maturity_ocean_scaled + tl_ocean_scaled,3376.430951,TRUE
min_sbt_temp_lag9_scaled,+,age.max_ocean_scaled + tl_ocean_scaled,3376.43237,TRUE
max_sbt_temp_lag9_scaled,*,tl_ocean_scaled + age.max_ocean_scaled,3376.434024,TRUE
max_sbt_temp_lag3_scaled,+,age.max_ocean_scaled,3376.438006,TRUE
max_sbt_temp_change_abs_lag2_scaled,*,age.maturity_ocean_scaled + age.max_ocean_scaled,3376.44075,TRUE
max_sbt_temp_lag10_scaled,*,length.max_ocean_scaled + age.max_ocean_scaled,3376.443422,TRUE
max_sst_temp_change_abs_lag9_scaled,+,tl_ocean_scaled,3376.443807,TRUE
max_sbt_temp_lag3_scaled,*,age.maturity_ocean_scaled,3376.445746,TRUE
max_sst_temp_change_abs_scaled,*,length.max_ocean_scaled + age.maturity_ocean_scaled,3376.4479,TRUE
seas_sbt_temp_scaled,*,age.maturity_ocean_scaled + age.max_ocean_scaled,3376.451518,TRUE
seas_sbt_temp_change_abs_lag5_scaled,*,age.max_ocean_scaled + tl_ocean_scaled,3376.457053,TRUE
max_sst_temp_lag8_scaled,*,age.maturity_ocean_scaled + age.max_ocean_scaled,3376.458242,TRUE
max_sbt_temp_lag2_scaled,*,tl_ocean_scaled + age.max_ocean_scaled,3376.458779,TRUE
seas_sst_temp_change_abs_lag1_scaled,+,age.max_ocean_scaled + tl_ocean_scaled,3376.459588,TRUE
seas_sbt_temp_lag2_scaled,+,age.max_ocean_scaled,3376.460657,TRUE
max_sst_temp_change_lag2_scaled,+,age.max_ocean_scaled,3376.463081,TRUE
seas_sbt_temp_change_abs_lag5_scaled,*,length.max_ocean_scaled,3376.473324,TRUE
min_sbt_temp_change_abs_lag5_scaled,+,age.maturity_ocean_scaled,3376.475808,TRUE
seas_sst_temp_change_abs_scaled,*,length.max_ocean_scaled + age.maturity_ocean_scaled,3376.477467,TRUE
min_sst_temp_scaled,*,age.maturity_ocean_scaled,3376.482224,TRUE
max_sbt_temp_change_abs_lag9_scaled,+,age.max_ocean_scaled,3376.483114,TRUE
min_sst_temp_lag3_scaled,*,age.maturity_ocean_scaled,3376.492871,TRUE
min_sst_temp_lag9_scaled,+,length.max_ocean_scaled + tl_ocean_scaled,3376.49587,TRUE
seas_sst_temp_lag1_scaled,*,tl_ocean_scaled + age.max_ocean_scaled,3376.496062,TRUE
seas_sbt_temp_change_lag7_scaled,*,age.maturity_ocean_scaled + age.max_ocean_scaled,3376.501246,TRUE
min_sbt_temp_lag1_scaled,*,age.maturity_ocean_scaled,3376.503073,TRUE
min_sbt_temp_lag6_scaled,*,length.max_ocean_scaled + tl_ocean_scaled,3376.513186,TRUE
min_sst_temp_lag7_scaled,+,age.max_ocean_scaled + age.maturity_ocean_scaled,3376.518024,TRUE
max_sst_temp_lag6_scaled,+,age.max_ocean_scaled,3376.521414,TRUE
min_sst_temp_lag6_scaled,*,age.maturity_ocean_scaled,3376.523709,TRUE
seas_sbt_temp_change_abs_lag6_scaled,+,age.max_ocean_scaled,3376.530895,TRUE
max_sbt_temp_lag9_scaled,+,age.max_ocean_scaled,3376.540333,TRUE
max_sst_temp_change_abs_lag9_scaled,*,tl_ocean_scaled,3376.544006,TRUE
min_sst_temp_lag10_scaled,+,age.maturity_ocean_scaled,3376.546298,TRUE
max_sbt_temp_lag5_scaled,+,age.max_ocean_scaled,3376.548578,TRUE
max_sst_temp_change_lag8_scaled,*,age.max_ocean_scaled,3376.55204,TRUE
min_sst_temp_change_lag7_scaled,*,age.max_ocean_scaled + age.maturity_ocean_scaled,3376.554535,TRUE
min_sst_temp_scaled,*,length.max_ocean_scaled,3376.556488,TRUE
max_sst_temp_change_abs_lag6_scaled,*,age.max_ocean_scaled,3376.559031,TRUE
seas_sst_temp_change_lag5_scaled,*,age.max_ocean_scaled,3376.55962,TRUE
max_sst_temp_lag2_scaled,*,age.maturity_ocean_scaled + tl_ocean_scaled,3376.562261,TRUE
min_sbt_temp_lag8_scaled,*,age.maturity_ocean_scaled,3376.563151,TRUE
min_sbt_temp_lag2_scaled,*,age.maturity_ocean_scaled + length.max_ocean_scaled,3376.571357,TRUE
min_sst_temp_lag6_scaled,*,length.max_ocean_scaled,3376.576209,TRUE
max_sst_temp_change_abs_lag9_scaled,+,0,3376.577588,TRUE
min_sbt_temp_lag4_scaled,*,length.max_ocean_scaled + tl_ocean_scaled,3376.588871,TRUE
max_sst_temp_lag8_scaled,*,length.max_ocean_scaled + tl_ocean_scaled,3376.59385,TRUE
min_sst_temp_scaled,*,length.max_ocean_scaled + age.maturity_ocean_scaled,3376.594525,TRUE
max_sbt_temp_lag8_scaled,*,length.max_ocean_scaled + tl_ocean_scaled,3376.595448,TRUE
max_sbt_temp_lag7_scaled,*,length.max_ocean_scaled + age.maturity_ocean_scaled,3376.603042,TRUE
min_sbt_temp_lag2_scaled,*,length.max_ocean_scaled + tl_ocean_scaled,3376.603154,TRUE
min_sbt_temp_lag5_scaled,*,length.max_ocean_scaled + tl_ocean_scaled,3376.603464,TRUE
max_sbt_temp_lag3_scaled,*,length.max_ocean_scaled,3376.6142,TRUE
seas_sbt_temp_change_lag7_scaled,+,age.maturity_ocean_scaled,3376.614433,TRUE
max_sbt_temp_change_abs_lag7_scaled,+,age.max_ocean_scaled + tl_ocean_scaled,3376.616587,TRUE
min_sst_temp_change_abs_lag3_scaled,+,age.maturity_ocean_scaled,3376.619445,TRUE
min_sbt_temp_lag7_scaled,+,age.maturity_ocean_scaled,3376.620791,TRUE
max_sbt_temp_lag5_scaled,*,age.maturity_ocean_scaled + tl_ocean_scaled,3376.621193,TRUE
max_sbt_temp_scaled,*,age.maturity_ocean_scaled + age.max_ocean_scaled,3376.628173,TRUE
max_sbt_temp_change_abs_lag4_scaled,+,age.max_ocean_scaled + tl_ocean_scaled,3376.62999,TRUE
min_sbt_temp_change_abs_lag8_scaled,*,length.max_ocean_scaled + age.max_ocean_scaled,3376.632409,TRUE
max_sbt_temp_lag2_scaled,*,age.maturity_ocean_scaled + tl_ocean_scaled,3376.634784,TRUE
min_sbt_temp_lag5_scaled,*,age.maturity_ocean_scaled,3376.659172,TRUE
seas_sbt_temp_lag8_scaled,+,age.max_ocean_scaled,3376.66511,TRUE
max_sbt_temp_change_abs_lag7_scaled,*,age.max_ocean_scaled + age.maturity_ocean_scaled,3376.669031,TRUE
max_sst_temp_change_abs_lag6_scaled,+,age.max_ocean_scaled + age.maturity_ocean_scaled,3376.683504,TRUE
min_sst_temp_lag5_scaled,*,length.max_ocean_scaled + age.maturity_ocean_scaled,3376.684819,TRUE
max_sbt_temp_lag8_scaled,*,age.maturity_ocean_scaled + age.max_ocean_scaled,3376.693976,TRUE
min_sst_temp_scaled,*,age.maturity_ocean_scaled + tl_ocean_scaled,3376.69436,TRUE
seas_sst_temp_lag8_scaled,+,age.max_ocean_scaled + tl_ocean_scaled,3376.698301,TRUE
max_sst_temp_lag1_scaled,+,0,3376.698467,TRUE
min_sst_temp_change_lag7_scaled,*,age.max_ocean_scaled + length.max_ocean_scaled,3376.699661,TRUE
max_sst_temp_lag3_scaled,*,tl_ocean_scaled + age.max_ocean_scaled,3376.702614,TRUE
max_sbt_temp_change_lag5_scaled,*,age.max_ocean_scaled,3376.706329,TRUE
max_sst_temp_change_lag4_scaled,*,age.max_ocean_scaled + tl_ocean_scaled,3376.708648,TRUE
max_sst_temp_lag5_scaled,+,age.maturity_ocean_scaled + tl_ocean_scaled,3376.719708,TRUE
min_sst_temp_lag7_scaled,*,age.maturity_ocean_scaled + length.max_ocean_scaled,3376.723459,TRUE
min_sbt_temp_change_scaled,+,age.max_ocean_scaled + tl_ocean_scaled,3376.725277,TRUE
min_sbt_temp_change_lag3_scaled,+,age.max_ocean_scaled,3376.728178,TRUE
max_sbt_temp_change_abs_lag3_scaled,*,age.max_ocean_scaled + tl_ocean_scaled,3376.73129,TRUE
seas_sbt_temp_lag5_scaled,*,length.max_ocean_scaled + age.max_ocean_scaled,3376.735876,TRUE
min_sbt_temp_lag10_scaled,+,age.max_ocean_scaled,3376.738879,TRUE
seas_sst_temp_lag8_scaled,*,tl_ocean_scaled + age.max_ocean_scaled,3376.741752,TRUE
min_sst_temp_lag5_scaled,*,length.max_ocean_scaled,3376.742901,TRUE
seas_sst_temp_lag9_scaled,*,age.max_ocean_scaled + tl_ocean_scaled,3376.746242,TRUE
max_sbt_temp_lag2_scaled,+,age.max_ocean_scaled,3376.751108,TRUE
seas_sbt_temp_scaled,*,length.max_ocean_scaled + tl_ocean_scaled,3376.762181,TRUE
max_sst_temp_lag6_scaled,*,age.maturity_ocean_scaled,3376.762391,TRUE
seas_sbt_temp_change_lag7_scaled,*,tl_ocean_scaled + age.max_ocean_scaled,3376.766165,TRUE
seas_sbt_temp_change_lag7_scaled,*,age.max_ocean_scaled + tl_ocean_scaled,3376.767048,TRUE
seas_sbt_temp_lag8_scaled,*,length.max_ocean_scaled + age.max_ocean_scaled,3376.780435,TRUE
max_sst_temp_change_abs_lag8_scaled,*,age.maturity_ocean_scaled + tl_ocean_scaled,3376.783101,TRUE
min_sst_temp_change_lag7_scaled,+,age.maturity_ocean_scaled,3376.78752,TRUE
0,+,age.max_ocean_scaled,3376.789976,TRUE
min_sst_temp_lag3_scaled,+,age.max_ocean_scaled,3376.7965,TRUE
max_sst_temp_lag9_scaled,*,age.maturity_ocean_scaled + tl_ocean_scaled,3376.800105,TRUE
max_sbt_temp_lag7_scaled,*,length.max_ocean_scaled,3376.800825,TRUE
max_sst_temp_lag1_scaled,+,tl_ocean_scaled,3376.80255,TRUE
min_sst_temp_change_abs_lag3_scaled,*,age.max_ocean_scaled + age.maturity_ocean_scaled,3376.802799,TRUE
min_sst_temp_lag7_scaled,+,age.max_ocean_scaled + length.max_ocean_scaled,3376.804962,TRUE
min_sst_temp_lag7_scaled,+,length.max_ocean_scaled + age.max_ocean_scaled,3376.804962,TRUE
max_sbt_temp_change_abs_lag7_scaled,*,age.max_ocean_scaled + length.max_ocean_scaled,3376.809093,TRUE
seas_sst_temp_change_lag5_scaled,+,age.max_ocean_scaled + tl_ocean_scaled,3376.820749,TRUE
max_sst_temp_change_abs_lag6_scaled,+,age.max_ocean_scaled + length.max_ocean_scaled,3376.828351,TRUE
max_sst_temp_change_abs_lag6_scaled,+,length.max_ocean_scaled + age.max_ocean_scaled,3376.828351,TRUE
max_sbt_temp_lag9_scaled,*,length.max_ocean_scaled + age.maturity_ocean_scaled,3376.83468,TRUE
seas_sst_temp_lag5_scaled,+,tl_ocean_scaled,3376.844645,TRUE
min_sst_temp_change_abs_scaled,*,age.max_ocean_scaled + tl_ocean_scaled,3376.845316,TRUE
min_sbt_temp_lag1_scaled,*,age.maturity_ocean_scaled + tl_ocean_scaled,3376.86208,TRUE
seas_sbt_temp_lag4_scaled,+,age.max_ocean_scaled + tl_ocean_scaled,3376.86251,TRUE
seas_sst_temp_lag1_scaled,*,age.max_ocean_scaled + age.maturity_ocean_scaled,3376.868658,TRUE
max_sst_temp_change_abs_lag8_scaled,*,age.max_ocean_scaled + age.maturity_ocean_scaled,3376.869541,TRUE
seas_sst_temp_change_abs_lag1_scaled,*,age.max_ocean_scaled + age.maturity_ocean_scaled,3376.870775,TRUE
seas_sst_temp_change_lag7_scaled,+,tl_ocean_scaled,3376.872098,TRUE
max_sbt_temp_lag1_scaled,*,age.maturity_ocean_scaled,3376.876528,TRUE
min_sbt_temp_change_lag2_scaled,*,age.maturity_ocean_scaled,3376.88395,TRUE
seas_sst_temp_lag1_scaled,*,age.max_ocean_scaled + length.max_ocean_scaled,3376.88692,TRUE
max_sbt_temp_lag3_scaled,*,age.maturity_ocean_scaled + tl_ocean_scaled,3376.891288,TRUE
max_sst_temp_scaled,+,age.maturity_ocean_scaled,3376.895543,TRUE
seas_sst_temp_lag8_scaled,*,age.max_ocean_scaled + tl_ocean_scaled,3376.898542,TRUE
max_sbt_temp_change_abs_lag6_scaled,*,age.maturity_ocean_scaled + tl_ocean_scaled,3376.90965,TRUE
min_sbt_temp_lag8_scaled,*,age.maturity_ocean_scaled + tl_ocean_scaled,3376.909742,TRUE
min_sbt_temp_change_lag2_scaled,+,age.max_ocean_scaled,3376.913885,TRUE
seas_sst_temp_scaled,*,tl_ocean_scaled + age.maturity_ocean_scaled,3376.917924,TRUE
min_sbt_temp_change_abs_lag7_scaled,+,age.max_ocean_scaled + tl_ocean_scaled,3376.925181,TRUE
seas_sbt_temp_change_lag5_scaled,*,tl_ocean_scaled + age.maturity_ocean_scaled,3376.92545,TRUE
min_sst_temp_lag4_scaled,*,age.maturity_ocean_scaled,3376.927157,TRUE
min_sst_temp_change_abs_lag6_scaled,*,age.max_ocean_scaled + tl_ocean_scaled,3376.92976,TRUE
min_sbt_temp_lag8_scaled,*,length.max_ocean_scaled + age.maturity_ocean_scaled,3376.931247,TRUE
seas_sbt_temp_change_abs_lag4_scaled,*,age.max_ocean_scaled,3376.933464,TRUE
min_sbt_temp_change_lag8_scaled,+,age.max_ocean_scaled,3376.93713,TRUE
min_sbt_temp_change_lag7_scaled,+,age.max_ocean_scaled + age.maturity_ocean_scaled,3376.937867,TRUE
min_sst_temp_lag3_scaled,*,age.maturity_ocean_scaled + tl_ocean_scaled,3376.9407,TRUE
max_sst_temp_lag8_scaled,+,age.max_ocean_scaled + age.maturity_ocean_scaled,3376.941167,TRUE
max_sbt_temp_lag9_scaled,*,age.maturity_ocean_scaled + age.max_ocean_scaled,3376.941262,TRUE
seas_sbt_temp_change_lag8_scaled,+,age.max_ocean_scaled,3376.941553,TRUE
min_sst_temp_lag6_scaled,+,age.max_ocean_scaled,3376.946446,TRUE
min_sst_temp_change_abs_lag3_scaled,*,age.max_ocean_scaled + length.max_ocean_scaled,3376.947515,TRUE
min_sbt_temp_lag10_scaled,*,age.maturity_ocean_scaled + length.max_ocean_scaled,3376.95126,TRUE
max_sst_temp_lag10_scaled,*,length.max_ocean_scaled + tl_ocean_scaled,3376.951354,TRUE
max_sbt_temp_change_abs_lag6_scaled,*,length.max_ocean_scaled + age.maturity_ocean_scaled,3376.953226,TRUE
seas_sst_temp_lag5_scaled,+,0,3376.954573,TRUE
seas_sbt_temp_change_lag5_scaled,*,age.max_ocean_scaled + age.maturity_ocean_scaled,3376.95578,TRUE
seas_sst_temp_change_abs_lag1_scaled,*,length.max_ocean_scaled + age.max_ocean_scaled,3376.957385,TRUE
min_sbt_temp_lag9_scaled,+,age.max_ocean_scaled + age.maturity_ocean_scaled,3376.958674,TRUE
min_sst_temp_lag6_scaled,*,age.maturity_ocean_scaled + tl_ocean_scaled,3376.958901,TRUE
max_sst_temp_change_lag7_scaled,+,age.max_ocean_scaled,3376.960209,TRUE
seas_sst_temp_lag5_scaled,*,age.maturity_ocean_scaled,3376.9658,TRUE
max_sst_temp_change_lag5_scaled,+,age.max_ocean_scaled,3376.965953,TRUE
seas_sbt_temp_change_scaled,+,age.max_ocean_scaled,3376.969622,TRUE
min_sst_temp_change_lag9_scaled,*,tl_ocean_scaled + age.maturity_ocean_scaled,3376.978349,TRUE
max_sbt_temp_lag7_scaled,*,tl_ocean_scaled + age.max_ocean_scaled,3376.984134,TRUE
max_sst_temp_lag3_scaled,+,age.max_ocean_scaled + age.maturity_ocean_scaled,3376.984456,TRUE
seas_sbt_temp_change_abs_lag7_scaled,*,age.max_ocean_scaled + age.maturity_ocean_scaled,3376.986736,TRUE
seas_sst_temp_lag1_scaled,+,age.maturity_ocean_scaled,3376.989597,TRUE
min_sst_temp_change_lag2_scaled,*,age.maturity_ocean_scaled + length.max_ocean_scaled,3376.990802,TRUE
min_sbt_temp_lag3_scaled,+,age.max_ocean_scaled + tl_ocean_scaled,3376.99375,TRUE
seas_sst_temp_change_lag7_scaled,+,0,3376.996954,TRUE
max_sbt_temp_change_lag9_scaled,+,age.max_ocean_scaled,3376.997042,TRUE
seas_sbt_temp_lag6_scaled,*,length.max_ocean_scaled + age.maturity_ocean_scaled,3377.002994,TRUE
min_sbt_temp_change_abs_lag5_scaled,+,age.maturity_ocean_scaled + tl_ocean_scaled,3377.003561,TRUE
seas_sst_temp_change_lag5_scaled,*,length.max_ocean_scaled + age.max_ocean_scaled,3377.011566,TRUE
max_sbt_temp_scaled,*,length.max_ocean_scaled + age.maturity_ocean_scaled,3377.015928,TRUE
seas_sbt_temp_change_abs_lag5_scaled,*,length.max_ocean_scaled + tl_ocean_scaled,3377.020239,TRUE
max_sst_temp_change_abs_lag8_scaled,*,age.max_ocean_scaled + length.max_ocean_scaled,3377.02347,TRUE
max_sst_temp_change_lag4_scaled,+,age.max_ocean_scaled,3377.030423,TRUE
min_sst_temp_lag8_scaled,*,age.maturity_ocean_scaled + age.max_ocean_scaled,3377.033785,TRUE
seas_sbt_temp_scaled,+,age.max_ocean_scaled + tl_ocean_scaled,3377.03394,TRUE
seas_sst_temp_change_abs_lag1_scaled,*,age.max_ocean_scaled + length.max_ocean_scaled,3377.033945,TRUE
seas_sst_temp_change_lag8_scaled,*,age.maturity_ocean_scaled + age.max_ocean_scaled,3377.035648,TRUE
min_sst_temp_lag1_scaled,*,age.maturity_ocean_scaled,3377.039212,TRUE
max_sst_temp_change_abs_lag8_scaled,*,length.max_ocean_scaled + age.max_ocean_scaled,3377.039374,TRUE
max_sbt_temp_scaled,*,length.max_ocean_scaled,3377.045992,TRUE
min_sbt_temp_lag5_scaled,*,age.maturity_ocean_scaled + tl_ocean_scaled,3377.049196,TRUE
seas_sbt_temp_change_abs_lag5_scaled,+,age.maturity_ocean_scaled,3377.050082,TRUE
min_sbt_temp_change_abs_lag4_scaled,*,age.max_ocean_scaled,3377.050808,TRUE
min_sbt_temp_lag8_scaled,*,length.max_ocean_scaled,3377.051001,TRUE
max_sst_temp_change_lag1_scaled,+,age.maturity_ocean_scaled,3377.055071,TRUE
seas_sbt_temp_lag6_scaled,*,length.max_ocean_scaled,3377.066868,TRUE
min_sbt_temp_change_abs_lag6_scaled,*,age.max_ocean_scaled + tl_ocean_scaled,3377.069584,TRUE
seas_sst_temp_change_lag8_scaled,*,age.max_ocean_scaled + tl_ocean_scaled,3377.081417,TRUE
seas_sbt_temp_change_lag5_scaled,*,age.max_ocean_scaled + length.max_ocean_scaled,3377.083678,TRUE
seas_sst_temp_change_lag8_scaled,+,age.max_ocean_scaled + age.maturity_ocean_scaled,3377.08601,TRUE
min_sbt_temp_change_lag7_scaled,+,length.max_ocean_scaled + age.max_ocean_scaled,3377.086703,TRUE
min_sbt_temp_change_lag7_scaled,+,age.max_ocean_scaled + length.max_ocean_scaled,3377.086703,TRUE
min_sbt_temp_lag10_scaled,*,tl_ocean_scaled + age.max_ocean_scaled,3377.093723,TRUE
max_sst_temp_change_abs_lag9_scaled,*,age.maturity_ocean_scaled,3377.099086,TRUE
min_sbt_temp_scaled,*,length.max_ocean_scaled + age.max_ocean_scaled,3377.101772,TRUE
max_sst_temp_change_abs_scaled,*,length.max_ocean_scaled,3377.109407,TRUE
seas_sbt_temp_change_abs_lag7_scaled,*,age.max_ocean_scaled + length.max_ocean_scaled,3377.111335,TRUE
seas_sst_temp_change_abs_scaled,*,length.max_ocean_scaled,3377.114248,TRUE
seas_sbt_temp_change_lag7_scaled,+,age.maturity_ocean_scaled + tl_ocean_scaled,3377.115858,TRUE
max_sst_temp_lag9_scaled,+,0,3377.11588,TRUE
min_sst_temp_change_abs_lag3_scaled,*,length.max_ocean_scaled + age.max_ocean_scaled,3377.117286,TRUE
max_sbt_temp_lag8_scaled,+,age.max_ocean_scaled + tl_ocean_scaled,3377.11936,TRUE
seas_sst_temp_scaled,+,length.max_ocean_scaled,3377.121666,TRUE
min_sbt_temp_change_lag7_scaled,*,age.max_ocean_scaled,3377.122752,TRUE
min_sbt_temp_change_abs_lag3_scaled,*,age.max_ocean_scaled + tl_ocean_scaled,3377.124822,TRUE
max_sst_temp_lag3_scaled,+,age.max_ocean_scaled + length.max_ocean_scaled,3377.134316,TRUE
max_sst_temp_lag3_scaled,+,length.max_ocean_scaled + age.max_ocean_scaled,3377.134316,TRUE
min_sst_temp_change_abs_lag3_scaled,+,age.maturity_ocean_scaled + tl_ocean_scaled,3377.134819,TRUE
max_sbt_temp_lag9_scaled,*,length.max_ocean_scaled,3377.13912,TRUE
min_sst_temp_scaled,*,length.max_ocean_scaled + tl_ocean_scaled,3377.140657,TRUE
min_sbt_temp_lag5_scaled,+,age.max_ocean_scaled,3377.141737,TRUE
max_sbt_temp_lag6_scaled,+,age.max_ocean_scaled,3377.149402,TRUE
min_sst_temp_change_abs_lag5_scaled,*,length.max_ocean_scaled + age.max_ocean_scaled,3377.163463,TRUE
seas_sst_temp_change_abs_lag6_scaled,+,age.max_ocean_scaled + tl_ocean_scaled,3377.171475,TRUE
min_sbt_temp_change_abs_lag7_scaled,*,age.max_ocean_scaled + tl_ocean_scaled,3377.176567,TRUE
max_sst_temp_lag9_scaled,+,tl_ocean_scaled,3377.180453,TRUE
max_sst_temp_lag8_scaled,+,age.max_ocean_scaled + length.max_ocean_scaled,3377.183322,TRUE
max_sst_temp_lag8_scaled,+,length.max_ocean_scaled + age.max_ocean_scaled,3377.183322,TRUE
min_sst_temp_change_lag9_scaled,+,age.max_ocean_scaled,3377.186042,TRUE
max_sst_temp_change_lag1_scaled,*,age.max_ocean_scaled + tl_ocean_scaled,3377.187442,TRUE
min_sbt_temp_lag3_scaled,*,age.maturity_ocean_scaled + length.max_ocean_scaled,3377.19435,TRUE
seas_sbt_temp_change_lag1_scaled,+,age.max_ocean_scaled,3377.198907,TRUE
seas_sbt_temp_lag10_scaled,*,age.max_ocean_scaled + tl_ocean_scaled,3377.19923,TRUE
max_sst_temp_lag6_scaled,*,age.maturity_ocean_scaled + tl_ocean_scaled,3377.20115,TRUE
seas_sbt_temp_lag9_scaled,*,age.max_ocean_scaled + age.maturity_ocean_scaled,3377.208394,TRUE
max_sst_temp_change_lag1_scaled,*,tl_ocean_scaled + age.max_ocean_scaled,3377.21162,TRUE
max_sbt_temp_lag7_scaled,+,age.max_ocean_scaled,3377.213405,TRUE
max_sbt_temp_lag1_scaled,*,age.maturity_ocean_scaled + tl_ocean_scaled,3377.217773,TRUE
max_sbt_temp_change_abs_lag4_scaled,*,tl_ocean_scaled + age.max_ocean_scaled,3377.223301,TRUE
max_sbt_temp_change_abs_lag7_scaled,*,tl_ocean_scaled + age.max_ocean_scaled,3377.230581,TRUE
seas_sst_temp_change_lag8_scaled,+,length.max_ocean_scaled + age.max_ocean_scaled,3377.235694,TRUE
seas_sst_temp_change_lag8_scaled,+,age.max_ocean_scaled + length.max_ocean_scaled,3377.235694,TRUE
max_sbt_temp_lag6_scaled,*,age.maturity_ocean_scaled + length.max_ocean_scaled,3377.237447,TRUE
min_sbt_temp_lag9_scaled,+,length.max_ocean_scaled + age.max_ocean_scaled,3377.239481,TRUE
min_sbt_temp_lag9_scaled,+,age.max_ocean_scaled + length.max_ocean_scaled,3377.239481,TRUE
max_sst_temp_lag8_scaled,*,tl_ocean_scaled + age.max_ocean_scaled,3377.241817,TRUE
max_sst_temp_change_lag9_scaled,+,age.max_ocean_scaled,3377.24506,TRUE
max_sst_temp_lag10_scaled,+,age.max_ocean_scaled + tl_ocean_scaled,3377.245567,TRUE
max_sst_temp_lag10_scaled,*,age.maturity_ocean_scaled + age.max_ocean_scaled,3377.254773,TRUE
seas_sbt_temp_change_abs_lag5_scaled,*,age.max_ocean_scaled + age.maturity_ocean_scaled,3377.25824,TRUE
max_sst_temp_lag4_scaled,*,age.maturity_ocean_scaled,3377.263808,TRUE
seas_sst_temp_change_lag7_scaled,*,age.maturity_ocean_scaled,3377.26633,TRUE
max_sbt_temp_change_abs_lag3_scaled,+,age.max_ocean_scaled,3377.272876,TRUE
min_sst_temp_lag6_scaled,*,length.max_ocean_scaled + tl_ocean_scaled,3377.273618,TRUE
min_sst_temp_lag4_scaled,*,age.maturity_ocean_scaled + tl_ocean_scaled,3377.275098,TRUE
seas_sst_temp_change_lag4_scaled,+,age.max_ocean_scaled,3377.278677,TRUE
max_sst_temp_lag4_scaled,+,age.max_ocean_scaled + tl_ocean_scaled,3377.283789,TRUE
max_sst_temp_change_abs_lag8_scaled,+,tl_ocean_scaled,3377.288519,TRUE
min_sst_temp_change_lag7_scaled,+,age.maturity_ocean_scaled + tl_ocean_scaled,3377.288838,TRUE
max_sbt_temp_lag7_scaled,*,age.maturity_ocean_scaled + age.max_ocean_scaled,3377.295771,TRUE
max_sbt_temp_lag8_scaled,*,age.maturity_ocean_scaled,3377.299685,TRUE
seas_sbt_temp_lag9_scaled,*,age.max_ocean_scaled + length.max_ocean_scaled,3377.302154,TRUE
min_sst_temp_lag10_scaled,+,age.maturity_ocean_scaled + tl_ocean_scaled,3377.302294,TRUE
min_sst_temp_change_lag1_scaled,*,length.max_ocean_scaled + age.max_ocean_scaled,3377.314738,TRUE
max_sst_temp_lag8_scaled,*,age.maturity_ocean_scaled,3377.325198,TRUE
seas_sst_temp_change_abs_lag1_scaled,+,age.max_ocean_scaled + age.maturity_ocean_scaled,3377.337769,TRUE
min_sst_temp_change_scaled,*,age.max_ocean_scaled,3377.342965,TRUE
min_sbt_temp_change_lag6_scaled,+,age.max_ocean_scaled,3377.343581,TRUE
seas_sst_temp_scaled,*,length.max_ocean_scaled + age.maturity_ocean_scaled,3377.350985,TRUE
min_sst_temp_lag7_scaled,+,age.maturity_ocean_scaled,3377.354339,TRUE
min_sbt_temp_lag7_scaled,+,age.maturity_ocean_scaled + tl_ocean_scaled,3377.356584,TRUE
max_sst_temp_lag1_scaled,*,tl_ocean_scaled,3377.360032,TRUE
