temp_variable,sign,trait_variable,AICc,converge,DeltaAIC
min_sst_temp_lag4_scaled,*,age.max_ocean_scaled + age.maturity_ocean_scaled,3658.980793,TRUE,11.42345074
max_sst_temp_lag5_scaled,*,length.max_ocean_scaled + age.maturity_ocean_scaled,3659.014242,TRUE,11.45690044
max_sst_temp_scaled,*,length.max_ocean_scaled + age.maturity_ocean_scaled,3659.042111,TRUE,11.48476935
min_sbt_temp_lag1_scaled,*,age.max_ocean_scaled + length.max_ocean_scaled,3659.042828,TRUE,11.48548594
min_sbt_temp_scaled,*,age.max_ocean_scaled + tl_ocean_scaled,3659.057105,TRUE,11.49976256
max_sst_temp_lag10_scaled,*,length.max_ocean_scaled,3659.066472,TRUE,11.50913012
max_sst_temp_lag8_scaled,+,age.max_ocean_scaled,3659.066817,TRUE,11.50947488
min_sst_temp_lag8_scaled,*,age.max_ocean_scaled,3659.075659,TRUE,11.51831743
min_sbt_temp_lag3_scaled,*,length.max_ocean_scaled + age.max_ocean_scaled,3659.099324,TRUE,11.54198172
max_sst_temp_lag9_scaled,*,tl_ocean_scaled + age.max_ocean_scaled,3659.104389,TRUE,11.54704679
seas_sst_temp_lag2_scaled,+,age.max_ocean_scaled + tl_ocean_scaled,3659.153768,TRUE,11.5964262
max_sst_temp_lag3_scaled,*,length.max_ocean_scaled + tl_ocean_scaled,3659.202404,TRUE,11.64506174
max_sst_temp_lag5_scaled,*,tl_ocean_scaled + age.max_ocean_scaled,3659.218435,TRUE,11.66109297
min_sst_temp_lag2_scaled,*,age.max_ocean_scaled + tl_ocean_scaled,3659.259466,TRUE,11.70212385
min_sbt_temp_lag7_scaled,*,length.max_ocean_scaled + age.max_ocean_scaled,3659.271946,TRUE,11.71460387
seas_sbt_temp_lag8_scaled,*,age.max_ocean_scaled + age.maturity_ocean_scaled,3659.283093,TRUE,11.7257509
max_sst_temp_lag3_scaled,+,age.max_ocean_scaled + age.maturity_ocean_scaled,3659.298249,TRUE,11.7409074
max_sst_temp_lag5_scaled,+,length.max_ocean_scaled + age.max_ocean_scaled,3659.308475,TRUE,11.7511334
max_sst_temp_lag5_scaled,+,age.max_ocean_scaled + length.max_ocean_scaled,3659.308475,TRUE,11.7511334
seas_sbt_temp_lag2_scaled,*,age.max_ocean_scaled,3659.372946,TRUE,11.81560368
max_sst_temp_lag3_scaled,*,tl_ocean_scaled + age.max_ocean_scaled,3659.389389,TRUE,11.83204719
seas_sst_temp_lag2_scaled,*,tl_ocean_scaled + age.max_ocean_scaled,3659.474578,TRUE,11.91723601
seas_sbt_temp_lag8_scaled,*,age.max_ocean_scaled + length.max_ocean_scaled,3659.491736,TRUE,11.93439443
max_sst_temp_lag6_scaled,*,length.max_ocean_scaled,3659.560306,TRUE,12.00296405
min_sst_temp_lag7_scaled,*,age.max_ocean_scaled + age.maturity_ocean_scaled,3659.567558,TRUE,12.01021643
min_sst_temp_lag7_scaled,*,age.max_ocean_scaled + length.max_ocean_scaled,3659.583484,TRUE,12.02614205
min_sst_temp_lag3_scaled,*,age.max_ocean_scaled + tl_ocean_scaled,3659.600116,TRUE,12.04277453
max_sst_temp_lag4_scaled,*,age.maturity_ocean_scaled + age.max_ocean_scaled,3659.603253,TRUE,12.04591089
max_sbt_temp_lag8_scaled,*,length.max_ocean_scaled + age.max_ocean_scaled,3659.614673,TRUE,12.05733121
max_sbt_temp_lag2_scaled,*,length.max_ocean_scaled + age.max_ocean_scaled,3659.640727,TRUE,12.08338546
seas_sst_temp_lag8_scaled,*,age.max_ocean_scaled + tl_ocean_scaled,3659.703529,TRUE,12.14618744
max_sst_temp_lag4_scaled,+,age.max_ocean_scaled,3659.705024,TRUE,12.14768171
max_sst_temp_lag3_scaled,+,age.max_ocean_scaled + length.max_ocean_scaled,3659.732292,TRUE,12.17495046
max_sst_temp_lag3_scaled,+,length.max_ocean_scaled + age.max_ocean_scaled,3659.732292,TRUE,12.17495046
max_sst_temp_lag2_scaled,*,age.maturity_ocean_scaled + age.max_ocean_scaled,3659.778071,TRUE,12.22072897
seas_sst_temp_lag2_scaled,+,age.max_ocean_scaled + age.maturity_ocean_scaled,3659.811287,TRUE,12.25394481
min_sst_temp_scaled,*,age.max_ocean_scaled + tl_ocean_scaled,3659.815879,TRUE,12.25853667
seas_sbt_temp_lag1_scaled,*,age.max_ocean_scaled + tl_ocean_scaled,3659.839765,TRUE,12.28242286
min_sbt_temp_scaled,*,age.max_ocean_scaled + age.maturity_ocean_scaled,3659.843413,TRUE,12.28607105
max_sst_temp_lag6_scaled,*,age.maturity_ocean_scaled + age.max_ocean_scaled,3659.887498,TRUE,12.3301561
min_sbt_temp_scaled,*,age.max_ocean_scaled + length.max_ocean_scaled,3659.895431,TRUE,12.33808857
seas_sbt_temp_lag5_scaled,*,age.max_ocean_scaled + tl_ocean_scaled,3659.917183,TRUE,12.35984077
max_sst_temp_lag8_scaled,*,age.maturity_ocean_scaled + age.max_ocean_scaled,3659.93001,TRUE,12.37266804
min_sst_temp_lag2_scaled,*,age.max_ocean_scaled + length.max_ocean_scaled,3659.944657,TRUE,12.38731503
min_sst_temp_lag9_scaled,*,tl_ocean_scaled + age.max_ocean_scaled,3659.95931,TRUE,12.40196767
seas_sst_temp_change_abs_lag6_scaled,*,age.max_ocean_scaled,3659.963999,TRUE,12.4066575
min_sst_temp_lag2_scaled,*,age.max_ocean_scaled + age.maturity_ocean_scaled,3659.996758,TRUE,12.43941557
seas_sst_temp_lag2_scaled,*,age.max_ocean_scaled,3660.042522,TRUE,12.48518015
seas_sst_temp_lag2_scaled,+,age.max_ocean_scaled + length.max_ocean_scaled,3660.064763,TRUE,12.50742144
seas_sst_temp_lag2_scaled,+,length.max_ocean_scaled + age.max_ocean_scaled,3660.064763,TRUE,12.50742144
seas_sbt_temp_scaled,*,length.max_ocean_scaled + age.max_ocean_scaled,3660.070668,TRUE,12.51332597
seas_sst_temp_lag8_scaled,*,age.maturity_ocean_scaled + age.max_ocean_scaled,3660.118326,TRUE,12.56098411
min_sbt_temp_lag4_scaled,*,length.max_ocean_scaled + age.max_ocean_scaled,3660.135124,TRUE,12.57778182
max_sbt_temp_lag9_scaled,*,length.max_ocean_scaled + age.max_ocean_scaled,3660.15985,TRUE,12.60250822
min_sst_temp_lag6_scaled,*,age.max_ocean_scaled,3660.201558,TRUE,12.64421603
min_sst_temp_lag5_scaled,*,age.max_ocean_scaled,3660.236496,TRUE,12.67915383
min_sbt_temp_lag5_scaled,*,length.max_ocean_scaled + age.max_ocean_scaled,3660.237024,TRUE,12.67968168
min_sst_temp_lag3_scaled,*,age.max_ocean_scaled + length.max_ocean_scaled,3660.250666,TRUE,12.69332383
max_sst_temp_lag2_scaled,*,length.max_ocean_scaled + tl_ocean_scaled,3660.253643,TRUE,12.69630075
min_sst_temp_lag3_scaled,*,age.max_ocean_scaled + age.maturity_ocean_scaled,3660.265156,TRUE,12.70781392
max_sst_temp_lag8_scaled,+,age.max_ocean_scaled + tl_ocean_scaled,3660.28741,TRUE,12.7300681
min_sst_temp_lag10_scaled,*,length.max_ocean_scaled + age.max_ocean_scaled,3660.289874,TRUE,12.73253199
max_sst_temp_lag1_scaled,*,length.max_ocean_scaled + age.maturity_ocean_scaled,3660.291508,TRUE,12.73416608
min_sst_temp_lag8_scaled,*,age.max_ocean_scaled + tl_ocean_scaled,3660.342905,TRUE,12.78556258
seas_sst_temp_lag8_scaled,*,age.max_ocean_scaled + age.maturity_ocean_scaled,3660.366485,TRUE,12.80914274
max_sst_temp_lag10_scaled,*,length.max_ocean_scaled + tl_ocean_scaled,3660.388814,TRUE,12.83147193
max_sst_temp_lag4_scaled,*,length.max_ocean_scaled,3660.389966,TRUE,12.83262381
min_sst_temp_lag1_scaled,*,age.max_ocean_scaled,3660.413775,TRUE,12.8564333
seas_sbt_temp_lag5_scaled,*,age.max_ocean_scaled + age.maturity_ocean_scaled,3660.491447,TRUE,12.93410502
seas_sbt_temp_lag2_scaled,*,age.max_ocean_scaled + tl_ocean_scaled,3660.495021,TRUE,12.93767944
min_sst_temp_scaled,*,age.max_ocean_scaled + length.max_ocean_scaled,3660.50046,TRUE,12.94311772
max_sst_temp_lag8_scaled,*,length.max_ocean_scaled + age.maturity_ocean_scaled,3660.505612,TRUE,12.94827046
seas_sbt_temp_lag1_scaled,*,age.max_ocean_scaled + age.maturity_ocean_scaled,3660.507464,TRUE,12.95012224
max_sbt_temp_lag7_scaled,*,length.max_ocean_scaled + age.max_ocean_scaled,3660.528487,TRUE,12.97114536
max_sbt_temp_lag3_scaled,*,length.max_ocean_scaled + age.max_ocean_scaled,3660.533973,TRUE,12.97663153
min_sst_temp_scaled,*,age.max_ocean_scaled + age.maturity_ocean_scaled,3660.547086,TRUE,12.989744
seas_sbt_temp_lag1_scaled,*,age.max_ocean_scaled + length.max_ocean_scaled,3660.557997,TRUE,13.00065465
max_sst_temp_scaled,*,length.max_ocean_scaled,3660.571837,TRUE,13.01449507
max_sst_temp_scaled,*,age.maturity_ocean_scaled + age.max_ocean_scaled,3660.590649,TRUE,13.03330702
max_sbt_temp_lag10_scaled,*,length.max_ocean_scaled + age.max_ocean_scaled,3660.601632,TRUE,13.04428996
seas_sbt_temp_lag5_scaled,*,age.max_ocean_scaled + length.max_ocean_scaled,3660.629305,TRUE,13.07196314
seas_sst_temp_lag8_scaled,*,length.max_ocean_scaled + age.max_ocean_scaled,3660.632415,TRUE,13.07507291
seas_sst_temp_lag8_scaled,*,age.max_ocean_scaled + length.max_ocean_scaled,3660.634454,TRUE,13.07711221
max_sst_temp_lag8_scaled,+,age.max_ocean_scaled + age.maturity_ocean_scaled,3660.640016,TRUE,13.08267447
max_sst_temp_lag1_scaled,*,age.maturity_ocean_scaled + age.max_ocean_scaled,3660.690669,TRUE,13.13332683
min_sst_temp_change_lag2_scaled,*,age.maturity_ocean_scaled + age.max_ocean_scaled,3660.694019,TRUE,13.13667717
max_sst_temp_lag7_scaled,*,length.max_ocean_scaled + age.maturity_ocean_scaled,3660.800244,TRUE,13.24290214
max_sst_temp_lag9_scaled,*,length.max_ocean_scaled + age.maturity_ocean_scaled,3660.809773,TRUE,13.25243091
max_sst_temp_lag4_scaled,+,age.max_ocean_scaled + tl_ocean_scaled,3660.933203,TRUE,13.37586152
max_sst_temp_lag6_scaled,*,length.max_ocean_scaled + tl_ocean_scaled,3660.94134,TRUE,13.38399828
min_sst_temp_lag9_scaled,+,age.max_ocean_scaled,3660.964162,TRUE,13.40682012
seas_sst_temp_change_abs_lag6_scaled,*,age.max_ocean_scaled + tl_ocean_scaled,3660.980099,TRUE,13.42275661
min_sst_temp_lag4_scaled,*,length.max_ocean_scaled + age.max_ocean_scaled,3660.981955,TRUE,13.42461321
max_sst_temp_lag5_scaled,*,length.max_ocean_scaled,3661.025076,TRUE,13.46773362
min_sst_temp_lag8_scaled,*,age.max_ocean_scaled + length.max_ocean_scaled,3661.042309,TRUE,13.48496742
seas_sbt_temp_lag2_scaled,*,age.max_ocean_scaled + age.maturity_ocean_scaled,3661.048616,TRUE,13.49127426
min_sbt_temp_lag2_scaled,*,length.max_ocean_scaled + age.max_ocean_scaled,3661.053453,TRUE,13.49611102
max_sst_temp_lag8_scaled,+,age.max_ocean_scaled + length.max_ocean_scaled,3661.073114,TRUE,13.5157723
max_sst_temp_lag8_scaled,+,length.max_ocean_scaled + age.max_ocean_scaled,3661.073114,TRUE,13.5157723
min_sst_temp_lag8_scaled,*,age.max_ocean_scaled + age.maturity_ocean_scaled,3661.080566,TRUE,13.52322431
min_sst_temp_lag3_scaled,*,length.max_ocean_scaled + age.max_ocean_scaled,3661.089531,TRUE,13.53218897
max_sst_temp_lag4_scaled,*,tl_ocean_scaled + age.max_ocean_scaled,3661.101335,TRUE,13.54399302
max_sbt_temp_scaled,*,length.max_ocean_scaled + age.max_ocean_scaled,3661.11093,TRUE,13.55358842
max_sst_temp_lag8_scaled,*,tl_ocean_scaled + age.max_ocean_scaled,3661.128907,TRUE,13.57156469
max_sst_temp_change_abs_lag1_scaled,*,age.max_ocean_scaled,3661.13743,TRUE,13.58008774
seas_sst_temp_lag2_scaled,*,age.max_ocean_scaled + tl_ocean_scaled,3661.146373,TRUE,13.58903143
seas_sbt_temp_lag2_scaled,*,age.max_ocean_scaled + length.max_ocean_scaled,3661.195378,TRUE,13.63803586
min_sbt_temp_lag9_scaled,*,age.maturity_ocean_scaled + age.max_ocean_scaled,3661.196458,TRUE,13.6391161
min_sst_temp_lag7_scaled,*,length.max_ocean_scaled + age.max_ocean_scaled,3661.25683,TRUE,13.69948773
max_sst_temp_lag4_scaled,+,age.max_ocean_scaled + age.maturity_ocean_scaled,3661.276114,TRUE,13.71877254
min_sbt_temp_lag6_scaled,*,length.max_ocean_scaled + age.max_ocean_scaled,3661.334109,TRUE,13.77676734
seas_sst_temp_lag10_scaled,+,age.max_ocean_scaled,3661.351732,TRUE,13.79438959
seas_sbt_temp_lag7_scaled,*,age.max_ocean_scaled,3661.362143,TRUE,13.80480125
seas_sst_temp_lag2_scaled,*,age.maturity_ocean_scaled + age.max_ocean_scaled,3661.366649,TRUE,13.80930657
seas_sbt_temp_lag10_scaled,*,age.max_ocean_scaled,3661.395852,TRUE,13.83851
max_sst_temp_lag6_scaled,+,age.max_ocean_scaled,3661.444553,TRUE,13.88721119
min_sst_temp_lag6_scaled,*,age.max_ocean_scaled + tl_ocean_scaled,3661.483776,TRUE,13.92643362
seas_sst_temp_scaled,+,age.max_ocean_scaled,3661.500414,TRUE,13.9430717
min_sst_temp_lag5_scaled,*,age.max_ocean_scaled + tl_ocean_scaled,3661.503439,TRUE,13.94609736
seas_sst_temp_change_abs_scaled,+,age.max_ocean_scaled,3661.516499,TRUE,13.95915658
seas_sst_temp_change_abs_lag6_scaled,*,age.maturity_ocean_scaled + age.max_ocean_scaled,3661.633392,TRUE,14.07604961
min_sst_temp_lag1_scaled,*,age.max_ocean_scaled + tl_ocean_scaled,3661.683458,TRUE,14.12611555
max_sbt_temp_lag1_scaled,*,length.max_ocean_scaled + age.max_ocean_scaled,3661.699519,TRUE,14.14217734
max_sst_temp_lag4_scaled,+,length.max_ocean_scaled + age.max_ocean_scaled,3661.711556,TRUE,14.15421395
max_sst_temp_lag4_scaled,+,age.max_ocean_scaled + length.max_ocean_scaled,3661.711556,TRUE,14.15421395
seas_sbt_temp_lag4_scaled,*,length.max_ocean_scaled + age.max_ocean_scaled,3661.715349,TRUE,14.15800682
max_sst_temp_lag4_scaled,*,length.max_ocean_scaled + tl_ocean_scaled,3661.773891,TRUE,14.21654935
seas_sst_temp_change_abs_lag6_scaled,*,age.max_ocean_scaled + age.maturity_ocean_scaled,3661.792077,TRUE,14.23473528
seas_sst_temp_lag2_scaled,*,age.max_ocean_scaled + age.maturity_ocean_scaled,3661.818973,TRUE,14.26163072
seas_sst_temp_lag3_scaled,+,age.max_ocean_scaled,3661.841472,TRUE,14.28413033
max_sbt_temp_lag6_scaled,*,age.maturity_ocean_scaled + age.max_ocean_scaled,3661.883588,TRUE,14.32624637
min_sbt_temp_lag2_scaled,*,age.maturity_ocean_scaled + age.max_ocean_scaled,3661.917071,TRUE,14.35972895
max_sst_temp_lag1_scaled,*,length.max_ocean_scaled,3661.92722,TRUE,14.36987764
seas_sst_temp_change_abs_lag6_scaled,*,age.max_ocean_scaled + length.max_ocean_scaled,3661.968967,TRUE,14.41162494
max_sst_temp_scaled,*,length.max_ocean_scaled + tl_ocean_scaled,3661.991526,TRUE,14.43418398
min_sbt_temp_lag8_scaled,*,length.max_ocean_scaled + age.max_ocean_scaled,3661.994357,TRUE,14.43701541
seas_sst_temp_lag2_scaled,*,age.max_ocean_scaled + length.max_ocean_scaled,3662.044274,TRUE,14.48693191
seas_sst_temp_lag2_scaled,*,length.max_ocean_scaled + age.max_ocean_scaled,3662.061439,TRUE,14.5040973
seas_sbt_temp_lag9_scaled,*,age.max_ocean_scaled,3662.070925,TRUE,14.51358294
seas_sbt_temp_lag8_scaled,*,length.max_ocean_scaled + age.max_ocean_scaled,3662.085889,TRUE,14.52854732
seas_sst_temp_lag10_scaled,*,tl_ocean_scaled + age.max_ocean_scaled,3662.124563,TRUE,14.56722103
max_sst_temp_change_abs_lag1_scaled,*,age.max_ocean_scaled + tl_ocean_scaled,3662.14121,TRUE,14.5838684
min_sst_temp_lag9_scaled,+,age.max_ocean_scaled + tl_ocean_scaled,3662.157548,TRUE,14.60020644
min_sst_temp_lag6_scaled,*,age.max_ocean_scaled + length.max_ocean_scaled,3662.181286,TRUE,14.62394379
min_sst_temp_lag6_scaled,*,age.max_ocean_scaled + age.maturity_ocean_scaled,3662.188998,TRUE,14.63165639
min_sst_temp_lag5_scaled,*,age.max_ocean_scaled + length.max_ocean_scaled,3662.210065,TRUE,14.65272282
min_sst_temp_lag5_scaled,*,age.max_ocean_scaled + age.maturity_ocean_scaled,3662.236466,TRUE,14.67912426
seas_sbt_temp_change_abs_lag6_scaled,*,length.max_ocean_scaled + age.max_ocean_scaled,3662.246299,TRUE,14.68895734
seas_sbt_temp_change_abs_lag6_scaled,*,age.max_ocean_scaled,3662.249363,TRUE,14.69202109
min_sst_temp_lag2_scaled,*,length.max_ocean_scaled + age.max_ocean_scaled,3662.310823,TRUE,14.75348055
max_sst_temp_lag5_scaled,*,length.max_ocean_scaled + tl_ocean_scaled,3662.356523,TRUE,14.79918093
max_sst_temp_change_abs_scaled,+,age.max_ocean_scaled,3662.390436,TRUE,14.83309394
min_sst_temp_lag1_scaled,*,age.max_ocean_scaled + length.max_ocean_scaled,3662.396677,TRUE,14.83933546
seas_sbt_temp_lag7_scaled,*,age.max_ocean_scaled + tl_ocean_scaled,3662.398603,TRUE,14.84126142
seas_sst_temp_lag10_scaled,+,age.max_ocean_scaled + tl_ocean_scaled,3662.401185,TRUE,14.84384298
min_sst_temp_lag1_scaled,*,age.max_ocean_scaled + age.maturity_ocean_scaled,3662.405433,TRUE,14.84809067
max_sbt_temp_lag4_scaled,*,age.maturity_ocean_scaled + age.max_ocean_scaled,3662.423655,TRUE,14.86631296
max_sst_temp_lag7_scaled,*,age.maturity_ocean_scaled + age.max_ocean_scaled,3662.458746,TRUE,14.90140363
seas_sst_temp_change_abs_scaled,+,age.max_ocean_scaled + tl_ocean_scaled,3662.479585,TRUE,14.92224287
min_sst_temp_lag9_scaled,+,age.max_ocean_scaled + age.maturity_ocean_scaled,3662.484786,TRUE,14.92744433
min_sbt_temp_lag10_scaled,*,age.maturity_ocean_scaled + age.max_ocean_scaled,3662.489338,TRUE,14.93199623
max_sst_temp_lag8_scaled,*,length.max_ocean_scaled,3662.491039,TRUE,14.93369717
max_sst_temp_lag7_scaled,*,length.max_ocean_scaled,3662.495974,TRUE,14.93863233
max_sst_temp_lag7_scaled,+,age.max_ocean_scaled,3662.500222,TRUE,14.94288017
seas_sbt_temp_lag10_scaled,*,age.max_ocean_scaled + tl_ocean_scaled,3662.501594,TRUE,14.94425205
seas_sbt_temp_change_abs_lag2_scaled,+,age.max_ocean_scaled,3662.568678,TRUE,15.01133583
seas_sst_temp_scaled,+,age.max_ocean_scaled + tl_ocean_scaled,3662.575786,TRUE,15.01844359
min_sbt_temp_lag3_scaled,*,age.maturity_ocean_scaled + age.max_ocean_scaled,3662.602431,TRUE,15.04508885
max_sst_temp_lag2_scaled,+,age.max_ocean_scaled,3662.632297,TRUE,15.07495546
max_sst_temp_lag6_scaled,+,age.max_ocean_scaled + tl_ocean_scaled,3662.639379,TRUE,15.08203734
seas_sst_temp_lag6_scaled,+,age.max_ocean_scaled,3662.644354,TRUE,15.08701179
seas_sbt_temp_lag5_scaled,*,length.max_ocean_scaled + age.max_ocean_scaled,3662.67184,TRUE,15.11449759
max_sbt_temp_change_abs_lag7_scaled,*,age.max_ocean_scaled,3662.72408,TRUE,15.16673803
min_sst_temp_lag2_scaled,*,age.maturity_ocean_scaled + age.max_ocean_scaled,3662.824686,TRUE,15.2673442
min_sst_temp_lag8_scaled,*,length.max_ocean_scaled + age.max_ocean_scaled,3662.868198,TRUE,15.31085582
seas_sst_temp_lag3_scaled,+,age.max_ocean_scaled + tl_ocean_scaled,3662.908384,TRUE,15.35104156
max_sst_temp_lag1_scaled,+,age.max_ocean_scaled,3662.921553,TRUE,15.36421066
seas_sbt_temp_lag2_scaled,*,length.max_ocean_scaled + age.max_ocean_scaled,3662.925784,TRUE,15.36844192
max_sbt_temp_lag5_scaled,*,age.maturity_ocean_scaled + age.max_ocean_scaled,3662.965735,TRUE,15.40839331
max_sst_temp_change_abs_lag1_scaled,*,age.max_ocean_scaled + age.maturity_ocean_scaled,3662.967637,TRUE,15.41029505
min_sst_temp_lag9_scaled,+,length.max_ocean_scaled + age.max_ocean_scaled,3662.969392,TRUE,15.41205028
min_sst_temp_lag9_scaled,+,age.max_ocean_scaled + length.max_ocean_scaled,3662.969392,TRUE,15.41205028
min_sbt_temp_lag4_scaled,*,age.maturity_ocean_scaled + age.max_ocean_scaled,3662.985469,TRUE,15.42812695
max_sst_temp_lag9_scaled,*,length.max_ocean_scaled,3662.994027,TRUE,15.43668465
seas_sst_temp_change_lag7_scaled,+,age.max_ocean_scaled,3663.005903,TRUE,15.44856087
seas_sst_temp_lag4_scaled,+,age.max_ocean_scaled,3663.019251,TRUE,15.46190889
max_sst_temp_lag6_scaled,+,age.max_ocean_scaled + age.maturity_ocean_scaled,3663.037458,TRUE,15.48011629
min_sst_temp_change_abs_lag3_scaled,+,age.max_ocean_scaled,3663.065699,TRUE,15.50835682
seas_sbt_temp_lag10_scaled,*,age.max_ocean_scaled + age.maturity_ocean_scaled,3663.091689,TRUE,15.53434698
seas_sbt_temp_lag7_scaled,*,age.max_ocean_scaled + age.maturity_ocean_scaled,3663.109948,TRUE,15.55260575
seas_sst_temp_lag10_scaled,+,age.max_ocean_scaled + age.maturity_ocean_scaled,3663.114459,TRUE,15.55711666
max_sst_temp_change_abs_lag1_scaled,*,age.max_ocean_scaled + length.max_ocean_scaled,3663.141088,TRUE,15.58374635
min_sbt_temp_lag1_scaled,*,length.max_ocean_scaled + age.max_ocean_scaled,3663.147331,TRUE,15.58998949
seas_sbt_temp_lag9_scaled,*,age.max_ocean_scaled + tl_ocean_scaled,3663.156646,TRUE,15.59930358
seas_sbt_temp_change_abs_lag5_scaled,*,length.max_ocean_scaled + age.max_ocean_scaled,3663.182805,TRUE,15.62546259
seas_sbt_temp_lag7_scaled,*,age.max_ocean_scaled + length.max_ocean_scaled,3663.211864,TRUE,15.65452173
seas_sbt_temp_change_abs_lag7_scaled,*,age.max_ocean_scaled,3663.220691,TRUE,15.66334877
seas_sst_temp_scaled,+,age.max_ocean_scaled + age.maturity_ocean_scaled,3663.255054,TRUE,15.69771217
seas_sbt_temp_change_abs_lag6_scaled,*,age.max_ocean_scaled + tl_ocean_scaled,3663.255941,TRUE,15.69859884
seas_sbt_temp_lag10_scaled,*,age.max_ocean_scaled + length.max_ocean_scaled,3663.28675,TRUE,15.72940805
seas_sst_temp_lag6_scaled,*,tl_ocean_scaled + age.max_ocean_scaled,3663.287721,TRUE,15.73037855
seas_sst_temp_lag10_scaled,*,age.max_ocean_scaled,3663.296726,TRUE,15.73938429
max_sst_temp_lag10_scaled,*,age.maturity_ocean_scaled,3663.298318,TRUE,15.74097606
seas_sst_temp_change_abs_scaled,+,age.max_ocean_scaled + age.maturity_ocean_scaled,3663.307035,TRUE,15.74969302
max_sst_temp_scaled,+,age.max_ocean_scaled,3663.310082,TRUE,15.75273978
max_sst_temp_lag1_scaled,*,length.max_ocean_scaled + tl_ocean_scaled,3663.33453,TRUE,15.7771878
seas_sst_temp_lag10_scaled,+,length.max_ocean_scaled + age.max_ocean_scaled,3663.357418,TRUE,15.80007639
seas_sst_temp_lag10_scaled,+,age.max_ocean_scaled + length.max_ocean_scaled,3663.357418,TRUE,15.80007639
max_sst_temp_change_abs_scaled,+,age.max_ocean_scaled + tl_ocean_scaled,3663.373447,TRUE,15.81610464
max_sbt_temp_change_lag6_scaled,*,age.maturity_ocean_scaled + age.max_ocean_scaled,3663.383661,TRUE,15.82631878
seas_sbt_temp_change_abs_lag3_scaled,*,age.max_ocean_scaled,3663.39152,TRUE,15.83417837
seas_sst_temp_change_abs_scaled,*,age.max_ocean_scaled,3663.392616,TRUE,15.83527419
min_sbt_temp_change_abs_lag3_scaled,*,age.max_ocean_scaled,3663.393076,TRUE,15.83573422
seas_sbt_temp_lag1_scaled,*,length.max_ocean_scaled + age.max_ocean_scaled,3663.400136,TRUE,15.84279454
seas_sst_temp_change_abs_scaled,*,tl_ocean_scaled + age.max_ocean_scaled,3663.40102,TRUE,15.84367792
min_sbt_temp_lag7_scaled,*,age.maturity_ocean_scaled + age.max_ocean_scaled,3663.417346,TRUE,15.86000443
min_sbt_temp_change_abs_scaled,*,age.max_ocean_scaled,3663.430996,TRUE,15.87365384
max_sst_temp_lag6_scaled,+,length.max_ocean_scaled + age.max_ocean_scaled,3663.450737,TRUE,15.89339514
